,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,lon,lat,conv_rate,conv_angle,trench_velocity,trench_velocity_angle,arc_length,trench_azimuth_angle,subducting_pid,trench_pid,age,lon_fix,lat_fix,fix_age_polarity,near_distance,conv_angle_polarity
61,61,61,61,61,146.67961879136894,42.45882744901649,8.728411186483358,-33.77455068686848,2.2707745707412976,171.4453412400941,0.055876813638828,322.75968355442274,901.0,406.0,126.10629272460938,507.0463648032587,42.27969177377234,0.0,1922946.3001634765,1.0
62,62,62,62,62,148.86876506416874,43.6602474868698,8.604761976433364,-33.16563733353325,2.224211410709374,172.42642118427554,0.0550475091975793,323.1025716730238,901.0,406.0,121.07653045654295,509.239716874261,43.48029688440988,0.0,2144717.624976959,1.0
63,63,63,63,63,151.08687454272538,44.873755815838656,8.473714013511076,-37.34534590506161,2.1755836045221626,168.65838667263645,0.0559067912101872,328.2539452399377,901.0,406.0,115.6460418701172,511.5827269160925,44.49088741414953,0.0,2366822.8104121615,1.0
64,64,64,64,64,153.36048454345016,46.055979143128496,8.33235190397836,-23.518278527662986,2.123246550887824,-177.05320011708915,0.0559517140790454,315.4661379905755,901.0,406.0,112.3518524169922,513.812301687996,45.89548765266756,0.0,4195467.092586248,1.0
65,65,65,65,65,155.2318326584243,47.57563504456668,8.16963189015825,-13.884322233526223,2.0703332828840555,-166.82818957235057,0.056076630672259,306.8130782562193,901.0,406.0,109.41120910644533,515.762727237922,47.44060688203641,0.0,7234676.725102015,1.0
66,66,66,66,66,157.15860240293256,49.10734744440926,7.993336692151026,-20.9625455601285,2.0142850793340914,-173.2326595908813,0.0569451990737617,314.95784589725696,901.0,406.0,108.47625732421876,517.641561890564,48.94823130637506,0.0,7412035.141273147,1.0
67,67,67,67,67,159.3766200236249,50.50426294362625,7.814280009324481,-20.795087245025144,1.955431985595441,-172.35665171202407,0.0568971118274857,315.96963610236094,901.0,406.0,107.37930297851562,519.8646634854507,50.34235881388952,0.0,4834551.144215291,1.0
68,68,68,68,68,-178.51331667494986,50.62753301157938,6.797224218680337,-52.94297074555252,2.1758851748720374,43.93792985317128,0.0569421291089053,142.56010446884713,901.0,111.0,55.69890213012695,181.4866833250501,49.728211405660666,0.0,40030173.59204114,0.0
69,69,69,69,69,-178.90370450669948,50.81837244115757,6.741575352017081,-49.82305148741642,2.1773627352678573,-5.884132331211916,0.0569762920942488,193.44007024988545,901.0,111.0,54.880767822265625,181.0962954933005,49.91905083523884,0.0,40030173.59204114,0.0
70,70,70,70,70,-177.51179310197372,51.04400233229491,6.757570069730048,-45.65118656250557,2.17340346044794,37.01102390355737,0.0568873536310697,149.81135374444108,901.0,111.0,54.928897857666016,182.48820689802628,50.14468072637618,0.0,40030173.59204114,0.0
